investor_id,sip_count,avg_gap,at_risk
INV002533,2,89.0,False
INV002534,0,,False
INV002535,2,61.0,False
INV002536,0,,False
INV002538,1,,False
INV002539,0,,False
INV002540,3,242.5,False
INV002541,0,,False
INV002542,3,167.0,False
INV002543,4,111.66666666666667,False
INV002544,1,,False
INV002545,1,,False
INV002546,1,,False
INV002547,3,302.0,False
INV002548,3,228.5,False
INV002549,2,213.0,False
INV002550,1,,False
INV002551,2,325.0,False
INV002552,3,88.5,False
INV002553,2,239.0,False
INV002554,2,52.0,False
INV002555,2,358.0,False
INV002556,1,,False
INV002557,1,,False
INV002558,2,273.0,False
INV002559,0,,False
INV002560,4,93.33333333333333,False
INV002561,0,,False
INV002562,1,,False
INV002563,1,,False
INV002564,0,,False
INV002565,1,,False
INV002566,2,93.0,False
INV002567,1,,False
INV002568,2,518.0,False
INV002569,0,,False
INV002570,2,267.0,False
INV002571,1,,False
INV002572,3,208.5,False
INV002573,1,,False
INV002574,1,,False
INV002575,4,211.66666666666666,False
INV002576,0,,False
INV002577,2,34.0,False
INV002578,1,,False
INV002579,2,121.0,False
INV002580,1,,False
INV002582,2,485.0,False
INV002583,1,,False
INV002584,1,,False
INV002585,3,16.5,False
INV002586,2,59.0,False
INV002587,1,,False
INV002588,1,,False
INV002589,1,,False
INV002590,6,97.0,True
INV002591,5,142.5,False
INV002592,0,,False
INV002593,3,164.5,False
INV002594,2,59.0,False
INV002595,0,,False
INV002596,2,91.0,False
INV002597,1,,False
INV002598,4,181.66666666666666,False
INV002599,1,,False
INV002600,1,,False
INV002601,1,,False
INV002602,5,104.75,False
INV002603,0,,False
INV002604,4,141.66666666666666,False
INV002605,0,,False
INV002606,4,183.0,False
INV002607,0,,False
INV002608,1,,False
INV002610,2,19.0,False
INV002611,1,,False
INV002612,1,,False
INV002613,2,300.0,False
INV002614,1,,False
INV002615,0,,False
INV002616,0,,False
INV002617,1,,False
INV002618,1,,False
INV002619,1,,False
INV002620,1,,False
INV002621,2,335.0,False
INV002622,2,365.0,False
INV002623,0,,False
INV002624,1,,False
INV002625,2,298.0,False
INV002626,3,316.5,False
INV002627,2,210.0,False
INV002628,1,,False
INV002629,1,,False
INV002630,2,204.0,False
INV002631,2,544.0,False
INV002632,3,74.0,False
INV002633,3,93.0,False
INV002634,2,170.0,False
INV002635,1,,False
INV002636,2,149.0,False
INV002637,1,,False
INV002639,4,179.33333333333334,False
INV002640,2,5.0,False
INV002641,2,145.0,False
INV002642,4,222.33333333333334,False
INV002643,3,259.0,False
INV002645,2,95.0,False
INV002646,0,,False
INV002647,2,5.0,False
INV002648,3,226.5,False
INV002649,1,,False
INV002650,1,,False
INV002651,1,,False
INV002652,2,483.0,False
INV002653,1,,False
INV002654,3,15.0,False
INV002655,1,,False
INV002656,1,,False
INV002657,0,,False
INV002658,0,,False
INV002659,2,422.0,False
INV002660,3,42.5,False
INV002661,0,,False
INV002662,1,,False
INV002664,1,,False
INV002666,3,94.0,False
INV002668,2,602.0,False
INV002669,1,,False
INV002670,1,,False
INV002671,2,112.0,False
INV002672,0,,False
INV002673,0,,False
INV002674,2,548.0,False
INV002675,4,180.33333333333334,False
INV002676,0,,False
INV002677,1,,False
INV002678,0,,False
INV002679,4,173.33333333333334,False
INV002680,0,,False
INV002681,2,476.0,False
INV002682,1,,False
INV002683,1,,False
INV002684,4,131.0,False
INV002685,1,,False
INV002686,1,,False
INV002687,4,212.66666666666666,False
INV002688,3,151.5,False
INV002689,4,80.66666666666667,False
INV002690,0,,False
INV002691,1,,False
INV002692,0,,False
INV002693,5,134.5,False
INV002694,1,,False
INV002695,0,,False
INV002696,2,4.0,False
INV002697,2,204.0,False
INV002698,1,,False
INV002699,1,,False
INV002700,4,109.33333333333333,False
INV002701,1,,False
INV002702,2,25.0,False
INV002703,0,,False
INV002704,4,172.0,False
INV002705,4,90.0,False
INV002706,1,,False
INV002707,0,,False
INV002708,3,46.0,False
INV002709,2,238.0,False
INV002710,0,,False
INV002711,2,58.0,False
INV002712,5,173.5,False
INV002713,0,,False
INV002714,0,,False
INV002715,0,,False
INV002716,2,185.0,False
INV002717,2,273.0,False
INV002718,3,75.0,False
INV002719,0,,False
INV002720,0,,False
INV002721,0,,False
INV002722,3,257.5,False
INV002723,1,,False
INV002724,1,,False
INV002725,2,35.0,False
INV002726,5,90.0,False
INV002727,1,,False
INV002728,1,,False
INV002729,0,,False
INV002732,5,152.25,False
INV002733,6,120.2,True
INV002734,1,,False
INV002735,2,423.0,False
INV002736,2,242.0,False
INV002737,1,,False
INV002738,0,,False
INV002739,1,,False
INV002740,1,,False
INV002741,1,,False
INV002742,1,,False
INV002743,3,134.0,False
INV002744,2,334.0,False
INV002745,1,,False
INV002746,4,122.66666666666667,False
INV002747,2,0.0,False
INV002748,2,216.0,False
INV002749,0,,False
INV002750,2,325.0,False
INV002751,3,93.5,False
INV002752,2,30.0,False
INV002753,1,,False
INV002754,4,57.666666666666664,False
INV002755,0,,False
INV002756,0,,False
INV002757,0,,False
INV002758,1,,False
INV002759,1,,False
INV002760,0,,False
INV002761,4,223.0,False
INV002762,2,517.0,False
INV002763,1,,False
INV002764,1,,False
INV002765,3,136.5,False
INV002766,2,603.0,False
INV002767,2,244.0,False
INV002768,0,,False
INV002769,3,178.5,False
INV002770,1,,False
INV002771,1,,False
INV002772,4,49.0,False
INV002773,0,,False
INV002774,4,221.0,False
INV002775,2,154.0,False
INV002776,2,9.0,False
INV002777,0,,False
INV002778,1,,False
INV002779,3,227.5,False
INV002780,4,211.33333333333334,False
INV002781,1,,False
INV002782,1,,False
INV002783,3,48.0,False
INV002784,3,60.5,False
INV002785,1,,False
INV002786,3,178.5,False
INV002787,4,192.66666666666666,False
INV002788,2,98.0,False
INV002789,0,,False
INV002790,1,,False
INV002791,2,244.0,False
INV002792,0,,False
INV002793,1,,False
INV002794,2,300.0,False
INV002795,1,,False
INV002796,1,,False
INV002797,1,,False
INV002798,3,196.5,False
INV002799,1,,False
INV002800,2,150.0,False
INV002801,1,,False
INV002802,2,62.0,False
INV002803,1,,False
INV002804,4,162.0,False
INV002805,1,,False
INV002806,2,365.0,False
INV002807,1,,False
INV002808,1,,False
INV002809,2,93.0,False
INV002810,4,168.66666666666666,False
INV002811,1,,False
INV002813,1,,False
INV002814,1,,False
INV002815,0,,False
INV002816,0,,False
INV002817,0,,False
INV002818,2,394.0,False
INV002819,1,,False
INV002820,0,,False
INV002822,3,286.5,False
INV002823,0,,False
INV002824,4,110.0,False
INV002825,2,185.0,False
INV002826,0,,False
INV002827,1,,False
INV002828,2,85.0,False
INV002829,2,212.0,False
INV002830,3,255.0,False
INV002831,3,59.5,False
INV002832,2,389.0,False
INV002833,1,,False
INV002834,2,640.0,False
INV002835,4,122.0,False
INV002836,0,,False
INV002837,0,,False
INV002838,1,,False
INV002839,0,,False
INV002840,3,271.5,False
INV002841,3,225.5,False
INV002842,0,,False
INV002843,3,255.0,False
INV002845,0,,False
INV002846,1,,False
INV002847,5,91.25,False
INV002848,1,,False
INV002849,1,,False
INV002850,3,87.0,False
INV002851,0,,False
INV002852,2,5.0,False
INV002853,0,,False
INV002854,2,21.0,False
INV002855,1,,False
INV002856,3,76.0,False
INV002857,1,,False
INV002858,1,,False
INV002859,2,152.0,False
INV002860,3,257.5,False
INV002861,0,,False
INV002862,4,151.66666666666666,False
INV002863,3,61.0,False
INV002864,3,148.0,False
INV002865,1,,False
INV002866,0,,False
INV002867,2,480.0,False
INV002868,3,95.5,False
INV002869,1,,False
INV002870,1,,False
INV002871,0,,False
INV002872,2,325.0,False
INV002873,1,,False
INV002874,2,237.0,False
INV002875,1,,False
INV002876,0,,False
INV002877,2,148.0,False
INV002878,1,,False
INV002879,3,223.5,False
INV002881,3,125.0,False
INV002882,2,573.0,False
INV002883,4,191.33333333333334,False
INV002884,1,,False
INV002885,1,,False
INV002886,1,,False
INV002888,1,,False
INV002890,4,223.66666666666666,False
INV002891,4,102.33333333333333,False
INV002892,1,,False
INV002893,5,167.5,False
INV002894,0,,False
INV002895,2,215.0,False
INV002896,0,,False
INV002897,1,,False
INV002898,2,152.0,False
INV002899,3,149.0,False
INV002900,2,174.0,False
INV002901,2,190.0,False
INV002902,0,,False
INV002903,2,249.0,False
INV002904,3,225.5,False
INV002905,3,195.5,False
INV002906,2,96.0,False
INV002907,1,,False
INV002908,2,219.0,False
INV002909,2,96.0,False
INV002910,1,,False
INV002911,1,,False
INV002912,2,396.0,False
INV002913,3,287.0,False
INV002914,2,122.0,False
INV002915,4,202.33333333333334,False
INV002917,3,213.5,False
INV002919,0,,False
INV002920,1,,False
INV002921,2,27.0,False
INV002922,1,,False
INV002923,0,,False
INV002924,2,271.0,False
INV002925,0,,False
INV002926,0,,False
INV002927,4,231.0,False
INV002928,1,,False
INV002929,1,,False
INV002930,2,22.0,False
INV002931,5,135.25,False
INV002932,1,,False
INV002933,3,61.0,False
INV002934,2,28.0,False
INV002935,4,159.0,False
INV002936,1,,False
INV002937,1,,False
INV002939,1,,False
INV002940,2,30.0,False
INV002941,4,90.33333333333333,False
INV002942,3,134.0,False
INV002943,0,,False
INV002944,2,55.0,False
INV002945,2,211.0,False
INV002946,0,,False
INV002947,2,220.0,False
INV002948,0,,False
INV002949,3,288.5,False
INV002950,2,205.0,False
INV002951,6,114.2,True
INV002952,0,,False
INV002953,2,330.0,False
INV002954,2,213.0,False
INV002955,1,,False
INV002956,1,,False
INV002957,2,208.0,False
INV002958,1,,False
INV002959,1,,False
INV002960,1,,False
INV002961,3,290.5,False
INV002962,0,,False
INV002963,0,,False
INV002964,3,182.0,False
INV002966,1,,False
INV002967,1,,False
INV002968,4,171.66666666666666,False
INV002969,2,124.0,False
INV002970,1,,False
INV002971,1,,False
INV002972,0,,False
INV002973,2,61.0,False
INV002974,3,256.5,False
INV002975,1,,False
INV002976,0,,False
INV002977,1,,False
INV002978,0,,False
INV002979,0,,False
INV002980,2,234.0,False
INV002982,3,164.0,False
INV002983,0,,False
INV002984,1,,False
INV002985,0,,False
INV002986,1,,False
INV002988,1,,False
INV002989,4,212.66666666666666,False
INV002990,1,,False
INV002991,1,,False
INV002992,1,,False
INV002993,2,242.0,False
INV002994,1,,False
INV002995,0,,False
INV002996,2,32.0,False
INV002997,1,,False
INV002998,1,,False
INV002999,1,,False
INV003000,2,184.0,False
INV003001,0,,False
INV003002,1,,False
INV003003,4,162.66666666666666,False
INV003004,1,,False
INV003005,4,121.0,False
INV003006,1,,False
INV003007,5,173.25,False
INV003008,1,,False
INV003009,2,296.0,False
INV003010,1,,False
INV003011,2,365.0,False
INV003012,3,301.5,False
INV003013,1,,False
INV003014,4,50.0,False
INV003015,2,34.0,False
INV003016,1,,False
INV003017,3,154.0,False
INV003018,2,268.0,False
INV003019,0,,False
INV003020,0,,False
INV003021,1,,False
INV003022,2,451.0,False
INV003023,2,117.0,False
INV003024,4,129.33333333333334,False
INV003025,1,,False
INV003026,0,,False
INV003027,1,,False
INV003028,5,99.25,False
INV003029,1,,False
INV003031,0,,False
INV003032,1,,False
INV003033,3,258.5,False
INV003034,4,191.33333333333334,False
INV003035,1,,False
INV003036,2,693.0,False
INV003037,5,129.25,False
INV003038,0,,False
INV003039,0,,False
INV003040,3,243.5,False
INV003041,2,239.0,False
INV003042,1,,False
INV003043,1,,False
INV003044,2,176.0,False
INV003045,3,42.5,False
INV003046,1,,False
INV003047,2,394.0,False
INV003048,1,,False
INV003049,1,,False
INV003051,1,,False
INV003052,2,219.0,False
INV003053,2,68.0,False
INV003054,2,182.0,False
INV003055,3,166.5,False
INV003057,4,201.33333333333334,False
INV003058,0,,False
INV003059,1,,False
INV003060,2,141.0,False
INV003061,3,254.5,False
INV003062,0,,False
INV003063,3,63.0,False
INV003064,0,,False
INV003065,1,,False
INV003066,0,,False
INV003067,2,236.0,False
INV003068,1,,False
INV003069,2,149.0,False
INV003070,3,41.5,False
INV003071,0,,False
INV003072,1,,False
INV003073,2,238.0,False
INV003074,3,150.0,False
INV003075,5,135.0,False
INV003076,0,,False
INV003077,2,101.0,False
INV003078,4,59.0,False
INV003079,3,120.5,False
INV003080,1,,False
INV003081,2,87.0,False
INV003082,4,119.0,False
INV003083,1,,False
INV003084,2,143.0,False
INV003086,1,,False
INV003087,1,,False
INV003088,0,,False
INV003089,2,6.0,False
INV003090,3,255.0,False
INV003091,4,210.0,False
INV003092,0,,False
INV003093,0,,False
INV003094,0,,False
INV003095,3,290.5,False
INV003096,0,,False
INV003097,5,77.0,False
INV003098,2,276.0,False
INV003099,2,182.0,False
INV003100,1,,False
INV003101,2,38.0,False
INV003102,3,166.5,False
INV003103,4,149.33333333333334,False
INV003104,0,,False
INV003105,2,632.0,False
INV003107,0,,False
INV003108,0,,False
INV003109,0,,False
INV003110,2,2.0,False
INV003111,1,,False
INV003112,2,28.0,False
INV003113,2,182.0,False
INV003115,3,32.5,False
INV003116,2,246.0,False
INV003117,3,133.5,False
INV003118,1,,False
INV003119,1,,False
INV003120,2,209.0,False
INV003121,2,118.0,False
INV003122,1,,False
INV003123,1,,False
INV003124,3,62.5,False
INV003125,2,271.0,False
INV003127,0,,False
INV003128,1,,False
INV003129,1,,False
INV003130,0,,False
INV003131,1,,False
INV003132,2,427.0,False
INV003133,0,,False
INV003134,3,64.5,False
INV003136,1,,False
INV003137,1,,False
INV003138,1,,False
INV003139,2,307.0,False
INV003140,3,254.5,False
INV003141,1,,False
INV003142,1,,False
INV003143,0,,False
INV003144,1,,False
INV003145,0,,False
INV003146,5,175.5,False
INV003147,1,,False
INV003149,1,,False
INV003150,1,,False
INV003151,3,154.5,False
INV003153,1,,False
INV003154,1,,False
INV003155,0,,False
INV003156,0,,False
INV003157,0,,False
INV003158,1,,False
INV003159,0,,False
INV003160,2,337.0,False
INV003161,3,110.0,False
INV003162,0,,False
INV003163,0,,False
INV003164,1,,False
INV003165,2,361.0,False
INV003166,1,,False
INV003167,3,148.0,False
INV003168,2,242.0,False
INV003169,3,210.0,False
INV003171,2,123.0,False
INV003172,1,,False
INV003173,3,76.0,False
INV003174,1,,False
INV003175,1,,False
INV003176,3,179.5,False
INV003177,0,,False
INV003178,2,177.0,False
INV003179,4,191.0,False
INV003180,0,,False
INV003181,2,53.0,False
INV003182,1,,False
INV003183,0,,False
INV003184,1,,False
INV003185,1,,False
INV003186,0,,False
INV003187,6,140.6,True
INV003188,3,30.5,False
INV003189,3,108.0,False
INV003190,2,295.0,False
INV003191,2,302.0,False
INV003192,2,514.0,False
INV003193,3,140.0,False
INV003194,1,,False
INV003195,1,,False
INV003196,2,88.0,False
INV003197,2,244.0,False
INV003198,2,50.0,False
INV003199,1,,False
INV003200,1,,False
INV003201,2,449.0,False
INV003202,3,243.5,False
INV003203,2,153.0,False
INV003204,0,,False
INV003205,4,150.0,False
INV003206,4,119.33333333333333,False
INV003207,1,,False
INV003208,3,169.5,False
INV003209,2,356.0,False
INV003210,4,140.66666666666666,False
INV003211,2,545.0,False
INV003212,0,,False
INV003213,0,,False
INV003214,2,696.0,False
INV003215,2,249.0,False
INV003216,1,,False
INV003217,1,,False
INV003218,3,137.5,False
INV003219,5,69.25,False
INV003220,3,78.5,False
INV003221,0,,False
INV003222,3,240.0,False
INV003223,1,,False
INV003224,0,,False
INV003225,2,366.0,False
INV003226,2,179.0,False
INV003227,0,,False
INV003228,3,320.0,False
INV003229,0,,False
INV003230,4,149.0,False
INV003231,1,,False
INV003232,2,122.0,False
INV003233,1,,False
INV003234,2,387.0,False
INV003235,0,,False
INV003236,5,96.25,False
INV003237,2,265.0,False
INV003238,2,33.0,False
INV003239,2,185.0,False
INV003240,2,255.0,False
INV003241,1,,False
INV003242,4,132.0,False
INV003243,2,509.0,False
INV003244,2,450.0,False
INV003245,0,,False
INV003246,1,,False
INV003247,1,,False
INV003248,0,,False
INV003249,1,,False
INV003250,2,546.0,False
INV003251,0,,False
INV003252,4,152.0,False
INV003253,4,130.33333333333334,False
INV003254,1,,False
INV003255,1,,False
INV003256,1,,False
INV003257,3,314.0,False
INV003258,1,,False
INV003259,1,,False
INV003260,3,258.5,False
INV003261,1,,False
INV003262,1,,False
INV003263,3,214.0,False
INV003264,1,,False
INV003265,1,,False
INV003267,3,31.5,False
INV003269,2,180.0,False
INV003270,1,,False
INV003271,4,172.0,False
INV003272,3,240.5,False
INV003273,4,211.66666666666666,False
INV003274,0,,False
INV003275,1,,False
INV003276,0,,False
INV003277,3,166.5,False
INV003278,1,,False
INV003279,4,61.333333333333336,False
INV003280,2,391.0,False
INV003281,0,,False
INV003282,1,,False
INV003283,0,,False
INV003284,0,,False
INV003285,0,,False
INV003286,1,,False
INV003287,1,,False
INV003288,2,360.0,False
INV003289,4,140.0,False
INV003290,1,,False
INV003291,0,,False
INV003292,0,,False
INV003293,1,,False
INV003294,2,298.0,False
INV003295,2,28.0,False
INV003296,0,,False
INV003297,2,120.0,False
INV003298,1,,False
INV003299,0,,False
INV003300,1,,False
INV003301,4,131.0,False
INV003302,3,121.0,False
INV003303,1,,False
INV003304,3,256.0,False
INV003305,2,388.0,False
INV003306,0,,False
INV003307,1,,False
INV003308,1,,False
INV003309,2,395.0,False
INV003310,3,164.5,False
INV003311,3,78.5,False
INV003312,2,247.0,False
INV003313,3,62.0,False
INV003314,4,181.66666666666666,False
INV003315,1,,False
INV003316,1,,False
INV003317,5,113.25,False
INV003318,1,,False
INV003319,2,10.0,False
INV003320,4,61.333333333333336,False
INV003321,4,78.33333333333333,False
INV003322,2,73.0,False
INV003324,0,,False
INV003325,5,104.5,False
INV003326,2,11.0,False
INV003328,2,84.0,False
INV003329,3,226.0,False
INV003330,1,,False
INV003331,1,,False
INV003332,2,236.0,False
INV003333,0,,False
INV003334,0,,False
INV003335,0,,False
INV003336,3,194.0,False
INV003337,0,,False
INV003338,1,,False
INV003339,0,,False
INV003340,2,60.0,False
INV003341,3,138.5,False
INV003342,2,178.0,False
INV003343,1,,False
INV003344,2,112.0,False
INV003345,0,,False
INV003346,1,,False
INV003347,3,120.5,False
INV003348,1,,False
INV003349,0,,False
INV003350,1,,False
INV003351,1,,False
INV003352,4,133.0,False
INV003353,1,,False
INV003354,0,,False
INV003355,1,,False
INV003356,1,,False
INV003357,2,29.0,False
INV003358,1,,False
INV003359,1,,False
INV003360,4,110.66666666666667,False
INV003361,0,,False
INV003362,0,,False
INV003363,1,,False
INV003364,0,,False
INV003365,1,,False
INV003366,3,181.0,False
INV003368,0,,False
INV003369,0,,False
INV003370,2,264.0,False
INV003371,1,,False
INV003372,3,140.0,False
INV003373,1,,False
INV003374,4,101.0,False
INV003375,4,181.0,False
INV003376,4,88.66666666666667,False
INV003377,2,85.0,False
INV003379,2,581.0,False
INV003380,3,155.0,False
INV003381,1,,False
INV003382,0,,False
INV003383,2,242.0,False
INV003384,0,,False
INV003385,1,,False
INV003386,0,,False
INV003387,1,,False
INV003388,4,171.33333333333334,False
INV003389,1,,False
INV003390,1,,False
INV003391,3,134.5,False
INV003392,1,,False
INV003393,3,335.0,False
INV003394,2,49.0,False
INV003395,2,335.0,False
INV003396,1,,False
INV003397,1,,False
INV003398,3,239.5,False
INV003399,1,,False
INV003400,1,,False
INV003401,2,92.0,False
INV003402,2,92.0,False
INV003403,3,141.5,False
INV003404,5,84.0,False
INV003405,4,191.33333333333334,False
INV003406,4,182.66666666666666,False
INV003407,5,150.5,False
INV003408,1,,False
INV003409,2,157.0,False
INV003410,3,194.5,False
INV003411,4,132.66666666666666,False
INV003412,0,,False
INV003413,0,,False
INV003414,2,610.0,False
INV003415,3,74.0,False
INV003416,0,,False
INV003417,2,124.0,False
INV003418,1,,False
INV003419,2,301.0,False
INV003420,3,228.5,False
INV003421,2,245.0,False
INV003422,3,65.0,False
INV003423,3,117.0,False
INV003424,4,62.333333333333336,False
INV003425,2,5.0,False
INV003426,1,,False
INV003427,5,61.75,False
INV003428,0,,False
INV003429,1,,False
INV003430,2,327.0,False
INV003431,2,245.0,False
INV003432,1,,False
INV003433,1,,False
INV003434,0,,False
INV003435,2,3.0,False
INV003436,1,,False
INV003437,4,171.66666666666666,False
INV003438,2,243.0,False
INV003439,2,1.0,False
INV003440,0,,False
INV003441,1,,False
INV003442,1,,False
INV003443,2,90.0,False
INV003444,3,198.0,False
INV003445,0,,False
INV003446,2,450.0,False
INV003447,1,,False
INV003448,3,137.0,False
INV003449,1,,False
INV003450,6,83.8,True
INV003451,3,59.5,False
INV003452,2,171.0,False
INV003453,2,545.0,False
INV003454,2,149.0,False
INV003455,2,337.0,False
INV003456,2,359.0,False
INV003457,4,210.66666666666666,False
INV003458,4,162.0,False
INV003459,3,150.5,False
INV003460,1,,False
INV003461,1,,False
INV003462,2,581.0,False
INV003463,1,,False
INV003464,1,,False
INV003467,1,,False
INV003468,1,,False
INV003469,2,8.0,False
INV003470,2,175.0,False
INV003471,3,121.5,False
INV003472,1,,False
INV003473,4,61.333333333333336,False
INV003474,0,,False
INV003475,5,99.0,False
INV003476,0,,False
INV003477,3,240.0,False
INV003478,2,324.0,False
INV003479,4,92.0,False
INV003480,3,226.0,False
INV003481,1,,False
INV003482,1,,False
INV003483,1,,False
INV003484,2,182.0,False
INV003485,0,,False
INV003487,1,,False
INV003488,1,,False
INV003489,1,,False
INV003490,1,,False
INV003491,4,170.0,False
INV003492,3,225.5,False
INV003493,1,,False
INV003494,3,222.5,False
INV003495,3,18.5,False
INV003496,0,,False
INV003498,0,,False
INV003499,1,,False
INV003500,2,306.0,False
INV003501,0,,False
INV003502,1,,False
INV003503,0,,False
INV003504,0,,False
INV003505,1,,False
INV003506,2,124.0,False
INV003507,0,,False
INV003508,0,,False
INV003509,0,,False
INV003510,2,324.0,False
INV003511,4,162.33333333333334,False
INV003513,3,104.5,False
INV003514,3,121.0,False
INV003515,2,186.0,False
INV003516,1,,False
INV003517,1,,False
INV003518,1,,False
INV003519,2,208.0,False
INV003520,1,,False
INV003521,1,,False
INV003522,0,,False
INV003523,2,477.0,False
INV003524,3,181.5,False
INV003525,4,140.66666666666666,False
INV003526,2,488.0,False
INV003527,3,273.0,False
INV003528,4,81.33333333333333,False
INV003529,2,180.0,False
INV003530,3,239.5,False
INV003531,2,149.0,False
INV003532,0,,False
INV003533,4,140.0,False
INV003534,3,91.5,False
INV003535,1,,False
INV003536,3,49.0,False
INV003537,3,242.5,False
INV003538,0,,False
INV003539,2,2.0,False
INV003540,1,,False
INV003541,2,176.0,False
INV003542,1,,False
INV003543,2,85.0,False
INV003544,2,114.0,False
INV003545,0,,False
INV003546,1,,False
INV003547,1,,False
INV003548,1,,False
INV003549,2,90.0,False
INV003550,0,,False
INV003552,1,,False
INV003553,2,94.0,False
INV003554,0,,False
INV003555,1,,False
INV003556,3,316.5,False
INV003557,4,149.66666666666666,False
INV003558,3,136.5,False
INV003559,4,60.0,False
INV003560,1,,False
INV003561,0,,False
INV003562,1,,False
INV003563,2,5.0,False
INV003564,3,79.5,False
INV003565,3,165.0,False
INV003566,0,,False
INV003567,1,,False
INV003568,2,327.0,False
INV003569,2,238.0,False
INV003570,2,334.0,False
INV003571,1,,False
INV003572,0,,False
INV003573,3,93.0,False
INV003574,1,,False
INV003575,1,,False
INV003576,2,629.0,False
INV003577,4,161.0,False
INV003578,2,123.0,False
INV003579,2,215.0,False
INV003580,1,,False
INV003581,4,101.66666666666667,False
INV003582,2,601.0,False
INV003583,3,166.0,False
INV003584,1,,False
INV003585,1,,False
INV003586,5,134.75,False
INV003587,2,239.0,False
INV003588,0,,False
INV003589,0,,False
INV003590,2,66.0,False
INV003591,0,,False
INV003592,3,136.0,False
INV003593,3,211.0,False
INV003594,1,,False
INV003595,2,117.0,False
INV003597,1,,False
INV003598,3,73.0,False
INV003599,1,,False
INV003600,3,198.0,False
INV003601,2,570.0,False
INV003602,3,335.5,False
INV003603,0,,False
INV003604,2,575.0,False
INV003605,1,,False
INV003607,3,60.5,False
INV003608,1,,False
INV003609,1,,False
INV003610,0,,False
INV003611,4,223.66666666666666,False
INV003612,3,92.5,False
INV003613,2,570.0,False
INV003614,3,71.5,False
INV003615,0,,False
INV003616,0,,False
INV003617,1,,False
INV003618,1,,False
INV003619,5,128.5,False
INV003620,2,662.0,False
INV003621,0,,False
INV003622,0,,False
INV003624,0,,False
INV003625,2,92.0,False
INV003626,2,302.0,False
INV003627,3,179.0,False
INV003628,0,,False
INV003629,1,,False
INV003630,1,,False
INV003631,1,,False
INV003632,1,,False
INV003633,0,,False
INV003634,2,97.0,False
INV003635,4,79.0,False
INV003636,1,,False
INV003637,2,149.0,False
INV003638,2,1.0,False
INV003639,2,181.0,False
INV003640,1,,False
INV003641,3,275.0,False
INV003642,3,45.5,False
INV003643,2,40.0,False
INV003644,0,,False
INV003645,1,,False
INV003646,1,,False
INV003647,2,58.0,False
INV003648,0,,False
INV003649,1,,False
INV003650,2,222.0,False
INV003651,2,65.0,False
INV003652,0,,False
INV003653,0,,False
INV003654,1,,False
INV003655,3,258.5,False
INV003656,1,,False
INV003657,0,,False
INV003658,3,321.5,False
INV003659,2,569.0,False
INV003660,1,,False
INV003661,4,120.33333333333333,False
INV003662,0,,False
INV003663,0,,False
INV003664,3,243.5,False
INV003665,2,124.0,False
INV003666,1,,False
INV003667,1,,False
INV003668,1,,False
INV003669,4,171.0,False
INV003670,6,134.8,True
INV003671,0,,False
INV003672,1,,False
INV003673,6,127.0,True
INV003674,4,110.0,False
INV003675,2,87.0,False
INV003676,1,,False
INV003677,2,295.0,False
INV003678,1,,False
INV003680,1,,False
INV003681,3,138.5,False
INV003682,2,58.0,False
INV003683,1,,False
INV003684,2,31.0,False
INV003685,3,226.5,False
INV003686,3,183.0,False
INV003687,0,,False
INV003688,0,,False
INV003689,0,,False
INV003690,0,,False
INV003691,2,71.0,False
INV003692,0,,False
INV003693,2,29.0,False
INV003694,1,,False
INV003695,1,,False
INV003696,0,,False
INV003697,2,30.0,False
INV003698,1,,False
INV003699,2,479.0,False
INV003700,2,250.0,False
INV003701,0,,False
INV003702,1,,False
INV003703,0,,False
INV003704,0,,False
INV003705,4,92.0,False
INV003706,1,,False
INV003707,5,63.75,False
INV003708,1,,False
INV003709,1,,False
INV003710,2,273.0,False
INV003711,1,,False
INV003712,3,229.0,False
INV003713,4,201.0,False
INV003714,0,,False
INV003716,3,274.0,False
INV003717,1,,False
INV003718,1,,False
INV003719,1,,False
INV003720,2,55.0,False
INV003721,0,,False
INV003722,4,161.0,False
INV003723,0,,False
INV003724,2,8.0,False
INV003725,0,,False
INV003726,1,,False
INV003727,1,,False
INV003728,2,123.0,False
INV003729,0,,False
INV003730,1,,False
INV003731,3,240.5,False
INV003732,1,,False
INV003733,2,213.0,False
INV003734,4,151.66666666666666,False
INV003735,3,209.0,False
INV003736,3,333.0,False
INV003737,1,,False
INV003738,2,421.0,False
INV003739,1,,False
INV003740,4,172.0,False
INV003741,4,131.66666666666666,False
INV003742,2,56.0,False
INV003743,2,26.0,False
INV003744,0,,False
INV003745,2,83.0,False
INV003747,3,167.5,False
INV003748,6,78.0,True
INV003749,0,,False
INV003750,4,172.66666666666666,False
INV003751,2,151.0,False
INV003752,1,,False
INV003753,1,,False
INV003755,1,,False
INV003756,2,146.0,False
INV003757,0,,False
INV003758,2,114.0,False
INV003759,0,,False
INV003760,1,,False
INV003761,4,202.33333333333334,False
INV003762,3,257.0,False
INV003763,0,,False
INV003764,0,,False
INV003765,3,240.0,False
INV003766,5,63.0,False
INV003767,2,271.0,False
INV003768,0,,False
INV003769,2,58.0,False
INV003770,0,,False
INV003771,2,20.0,False
INV003772,2,149.0,False
INV003773,3,29.0,False
INV003774,0,,False
INV003775,5,60.5,False
INV003776,0,,False
INV003777,0,,False
INV003778,3,46.5,False
INV003779,2,267.0,False
INV003780,4,203.33333333333334,False
