date,nav
2025-03-21,239.6025
2025-03-22,239.6025
2025-03-23,239.6025
2025-03-24,239.6025
2025-03-25,239.6025
2025-03-26,239.6025
2025-03-27,239.6025
2025-03-28,239.6025
2025-03-29,239.6025
2025-03-30,239.6025
2025-03-31,239.6025
2025-04-01,239.6025
2025-04-02,208.3529
2025-04-03,200.0868
2025-04-04,196.9753
2025-04-05,196.9753
2025-04-06,181.9838
2025-04-07,187.525
2025-04-08,188.321
2025-04-09,206.3549
2025-04-10,206.3549
2025-04-11,218.9817
2025-04-12,240.788
2025-04-13,240.788
2025-04-14,240.788
2025-04-15,240.788
2025-04-16,240.788
2025-04-17,240.788
2025-04-18,240.788
2025-04-19,240.788
2025-04-20,240.788
2025-04-21,240.788
2025-04-22,240.788
2025-04-23,240.788
2025-04-24,240.788
2025-04-25,240.788
2025-04-26,240.788
2025-04-27,240.788
2025-04-28,240.788
2025-04-29,240.788
2025-04-30,240.788
2025-05-01,240.788
2025-05-02,210.4231
2025-05-03,204.4627
2025-05-04,204.4627
2025-05-05,169.0665
2025-05-06,180.3796
2025-05-07,180.3796
2025-05-08,191.4998
2025-05-09,211.2603
2025-05-10,211.2603
2025-05-11,219.9219
2025-05-12,245.2246
2025-05-13,245.2246
2025-05-14,245.2246
2025-05-15,245.2246
2025-05-16,245.2246
2025-05-17,245.2246
2025-05-18,245.2246
2025-05-19,245.2246
2025-05-20,245.2246
2025-05-21,245.2246
2025-05-22,245.2246
2025-05-23,245.2246
2025-05-24,245.2246
2025-05-25,245.2246
2025-05-26,245.2246
2025-05-27,245.2246
2025-05-28,245.2246
2025-05-29,245.2246
2025-05-30,245.2246
2025-05-31,245.2246
2025-06-01,197.2274
2025-06-02,212.1068
2025-06-03,204.8756
2025-06-04,204.8756
2025-06-05,170.8429
2025-06-06,176.2251
2025-06-07,176.2251
2025-06-08,187.9163
2025-06-09,187.9163
2025-06-10,230.3674
2025-06-11,216.5868
2025-06-12,216.5868
2025-06-13,216.5868
2025-06-14,216.5868
2025-06-15,216.5868
2025-06-16,216.5868
2025-06-17,216.5868
2025-06-18,216.5868
2025-06-19,216.5868
2025-06-20,216.5868
2025-06-21,216.5868
2025-06-22,216.5868
2025-06-23,216.5868
2025-06-24,216.5868
2025-06-25,216.5868
2025-06-26,216.5868
2025-06-27,216.5868
2025-06-28,216.5868
2025-06-29,216.5868
2025-06-30,216.5868
2025-07-01,197.2238
2025-07-02,206.1319
2025-07-03,203.73
2025-07-04,199.7789
2025-07-05,167.4817
2025-07-06,167.4817
2025-07-07,193.03
2025-07-08,188.6283
2025-07-09,188.6283
2025-07-10,230.6776
2025-07-11,220.5668
2025-07-12,220.5668
2025-07-13,220.5668
2025-07-14,220.5668
2025-07-15,220.5668
2025-07-16,220.5668
2025-07-17,220.5668
2025-07-18,220.5668
2025-07-19,220.5668
2025-07-20,220.5668
2025-07-21,220.5668
2025-07-22,220.5668
2025-07-23,220.5668
2025-07-24,220.5668
2025-07-25,220.5668
2025-07-26,220.5668
2025-07-27,220.5668
2025-07-28,220.5668
2025-07-29,220.5668
2025-07-30,220.5668
2025-07-31,220.5668
2025-08-01,201.2221
2025-08-02,201.2221
2025-08-03,201.2221
2025-08-04,198.7941
2025-08-05,169.6892
2025-08-06,169.6892
2025-08-07,188.2234
2025-08-08,191.6024
2025-08-09,210.6534
2025-08-10,223.1842
2025-08-11,223.1842
2025-08-12,247.2823
2025-08-13,247.2823
2025-08-14,247.2823
2025-08-15,247.2823
2025-08-16,247.2823
2025-08-17,247.2823
2025-08-18,247.2823
2025-08-19,247.2823
2025-08-20,247.2823
2025-08-21,247.2823
2025-08-22,247.2823
2025-08-23,247.2823
2025-08-24,247.2823
2025-08-25,247.2823
2025-08-26,247.2823
2025-08-27,247.2823
2025-08-28,247.2823
2025-08-29,247.2823
2025-08-30,247.2823
2025-08-31,247.2823
2025-09-01,195.3036
2025-09-02,195.3036
2025-09-03,195.3036
2025-09-04,190.0642
2025-09-05,167.1779
2025-09-06,171.2334
2025-09-07,186.8382
2025-09-08,186.8382
2025-09-09,210.9902
2025-09-10,226.4838
2025-09-11,226.4838
2025-09-12,247.4889
2025-09-13,247.4889
2025-09-14,247.4889
2025-09-15,247.4889
2025-09-16,247.4889
2025-09-17,247.4889
2025-09-18,247.4889
2025-09-19,247.4889
2025-09-20,247.4889
2025-09-21,247.4889
2025-09-22,247.4889
2025-09-23,247.4889
2025-09-24,247.4889
2025-09-25,247.4889
2025-09-26,247.4889
2025-09-27,247.4889
2025-09-28,247.4889
2025-09-29,247.4889
2025-09-30,247.4889
2025-10-01,195.9167
2025-10-02,202.5715
2025-10-03,203.6216
2025-10-04,189.1106
2025-10-05,189.1106
2025-10-06,173.3174
2025-10-07,184.8484
2025-10-08,184.8484
2025-10-09,208.1873
2025-10-10,221.1752
2025-10-11,224.4805
2025-10-12,245.417
2025-10-13,245.417
2025-10-14,245.417
2025-10-15,245.417
2025-10-16,245.417
2025-10-17,245.417
2025-10-18,245.417
2025-10-19,245.417
2025-10-20,245.417
2025-10-21,245.417
2025-10-22,245.417
2025-10-23,245.417
2025-10-24,245.417
2025-10-25,245.417
2025-10-26,245.417
2025-10-27,245.417
2025-10-28,245.417
2025-10-29,245.417
2025-10-30,245.417
2025-10-31,245.417
2025-11-01,245.417
2025-11-02,201.8463
2025-11-03,203.6789
2025-11-04,186.2053
2025-11-05,186.2053
2025-11-06,168.3998
2025-11-07,187.124
2025-11-08,191.8075
2025-11-09,212.2533
2025-11-10,212.2533
2025-11-11,226.5669
2025-11-12,241.4426
2025-11-13,241.4426
2025-11-14,241.4426
2025-11-15,241.4426
2025-11-16,241.4426
2025-11-17,241.4426
2025-11-18,241.4426
2025-11-19,241.4426
2025-11-20,241.4426
2025-11-21,241.4426
2025-11-22,241.4426
2025-11-23,241.4426
2025-11-24,241.4426
2025-11-25,241.4426
2025-11-26,241.4426
2025-11-27,241.4426
2025-11-28,241.4426
2025-11-29,241.4426
2025-11-30,241.4426
2025-12-01,241.4426
2025-12-02,201.0677
2025-12-03,198.374
2025-12-04,198.374
2025-12-05,165.3528
2025-12-06,167.5615
2025-12-07,167.5615
2025-12-08,200.846
2025-12-09,214.6766
2025-12-10,214.6766
2025-12-11,228.06
2025-12-12,244.8513
2025-12-13,244.8513
2025-12-14,244.8513
2025-12-15,244.8513
2025-12-16,244.8513
2025-12-17,244.8513
2025-12-18,244.8513
2025-12-19,244.8513
2025-12-20,244.8513
2025-12-21,244.8513
2025-12-22,244.8513
2025-12-23,244.8513
2025-12-24,244.8513
2025-12-25,244.8513
2025-12-26,244.8513
2025-12-27,244.8513
2025-12-28,244.8513
2025-12-29,244.8513
2025-12-30,244.8513
2025-12-31,244.8513
2026-01-01,260.0207
2026-01-02,260.0207
2026-01-03,260.0207
2026-01-04,271.7936
2026-01-05,290.7545
2026-01-06,290.7545
2026-01-07,290.7545
2026-01-08,290.7545
2026-01-09,290.7545
2026-01-10,290.7545
2026-01-11,290.7545
2026-01-12,290.7545
2026-01-13,290.7545
2026-01-14,290.7545
2026-01-15,290.7545
2026-01-16,290.7545
2026-01-17,290.7545
2026-01-18,290.7545
2026-01-19,290.7545
2026-01-20,290.7545
2026-01-21,290.7545
2026-01-22,290.7545
2026-01-23,290.7545
2026-01-24,290.7545
2026-01-25,290.7545
2026-01-26,290.7545
2026-01-27,290.7545
2026-01-28,290.7545
2026-01-29,290.7545
2026-01-30,290.7545
2026-01-31,290.7545
2026-02-01,256.3238
2026-02-02,241.4684
2026-02-03,258.1478
2026-02-04,271.0796
2026-02-05,271.0796
2026-02-06,271.0796
2026-02-07,271.0796
2026-02-08,271.0796
2026-02-09,271.0796
2026-02-10,271.0796
2026-02-11,271.0796
2026-02-12,271.0796
2026-02-13,271.0796
2026-02-14,271.0796
2026-02-15,271.0796
2026-02-16,271.0796
2026-02-17,271.0796
2026-02-18,271.0796
2026-02-19,271.0796
2026-02-20,271.0796
2026-02-21,271.0796
2026-02-22,271.0796
2026-02-23,271.0796
2026-02-24,271.0796
2026-02-25,271.0796
2026-02-26,271.0796
2026-02-27,271.0796
2026-02-28,271.0796
2026-03-01,271.0796
2026-03-02,239.686
2026-03-03,255.0733
2026-03-04,280.2047
2026-03-05,280.2047
2026-03-06,280.2047
2026-03-07,280.2047
2026-03-08,280.2047
2026-03-09,280.2047
2026-03-10,280.2047
2026-03-11,280.2047
2026-03-12,280.2047
2026-03-13,280.2047
2026-03-14,280.2047
2026-03-15,280.2047
2026-03-16,280.2047
2026-03-17,280.2047
2026-03-18,280.2047
2026-03-19,280.2047
2026-03-20,280.2047
2026-03-21,280.2047
2026-03-22,280.2047
2026-03-23,280.2047
2026-03-24,280.2047
2026-03-25,280.2047
2026-03-26,280.2047
2026-03-27,280.2047
2026-03-28,280.2047
2026-03-29,280.2047
2026-03-30,280.2047
2026-03-31,280.2047
2026-04-01,280.2047
2026-04-02,240.5678
2026-04-03,255.6105
2026-04-04,255.6105
2026-04-05,293.1545
2026-04-06,293.1545
2026-04-07,293.1545
2026-04-08,293.1545
2026-04-09,293.1545
2026-04-10,293.1545
2026-04-11,293.1545
2026-04-12,293.1545
2026-04-13,293.1545
2026-04-14,293.1545
2026-04-15,293.1545
2026-04-16,293.1545
2026-04-17,293.1545
2026-04-18,293.1545
2026-04-19,293.1545
2026-04-20,293.1545
2026-04-21,293.1545
2026-04-22,293.1545
2026-04-23,293.1545
2026-04-24,293.1545
2026-04-25,293.1545
2026-04-26,293.1545
2026-04-27,293.1545
2026-04-28,293.1545
2026-04-29,293.1545
2026-04-30,293.1545
2026-05-01,263.2122
2026-05-02,242.3013
2026-05-03,259.3289
2026-05-04,259.3289
2026-05-05,299.6975
2026-05-06,299.6975
2026-05-07,299.6975
2026-05-08,299.6975
2026-05-09,299.6975
2026-05-10,299.6975
2026-05-11,299.6975
2026-05-12,299.6975
2026-05-13,299.6975
2026-05-14,299.6975
2026-05-15,299.6975
2026-05-16,299.6975
2026-05-17,299.6975
2026-05-18,299.6975
2026-05-19,299.6975
2026-05-20,299.6975
2026-05-21,299.6975
2026-05-22,299.6975
2026-05-23,299.6975
2026-05-24,299.6975
2026-05-25,299.6975
2026-05-26,299.6975
2026-05-27,299.6975
2026-05-28,299.6975
2026-05-29,299.6975
2026-05-30,299.6975
2026-05-31,299.6975
2026-06-01,262.2649
2026-06-02,243.014
2026-06-03,260.1245
2026-06-04,277.4843
2026-06-05,302.4365
2026-06-06,302.4365
2026-06-07,302.4365
2026-06-08,302.4365
2026-06-09,302.4365
2026-06-10,302.4365
2026-06-11,302.4365
2026-06-12,302.4365
2026-06-13,302.4365
2026-06-14,302.4365
2026-06-15,302.4365
2026-06-16,302.4365
2026-06-17,302.4365
2026-06-18,302.4365
2026-06-19,302.4365
2026-06-20,302.4365
2026-06-21,302.4365
2026-06-22,302.4365
2026-06-23,302.4365
2026-06-24,302.4365
2026-06-25,302.4365
2026-06-26,302.4365
2026-06-27,302.4365
2026-06-28,302.4365
2026-06-29,302.4365
2026-06-30,302.4365
2026-07-01,269.1523
2026-07-02,269.1523
2026-07-03,269.1523
2026-07-04,275.9693
2026-07-05,302.2343
2026-07-06,302.2343
2026-07-07,302.2343
2026-07-08,302.2343
2026-07-09,302.2343
2026-07-10,302.2343
2026-07-11,302.2343
2026-07-12,302.2343
2026-07-13,302.2343
2026-07-14,302.2343
2026-07-15,302.2343
2026-07-16,302.2343
2026-07-17,302.2343
2026-07-18,302.2343
2026-07-19,302.2343
2026-07-20,302.2343
2026-07-21,302.2343
2026-07-22,302.2343
2026-07-23,302.2343
2026-07-24,302.2343
2026-07-25,302.2343
2026-07-26,302.2343
2026-07-27,302.2343
2026-07-28,302.2343
2026-07-29,302.2343
2026-07-30,302.2343
2026-07-31,302.2343
2026-08-01,272.2831
2026-08-02,272.2831
2026-08-03,272.2831
2026-08-04,285.0107
2026-08-05,313.5199
2026-08-06,313.5199
2026-08-07,313.5199
2026-08-08,313.5199
2026-08-09,313.5199
2026-08-10,313.5199
2026-08-11,313.5199
2026-08-12,313.5199
2026-08-13,313.5199
2026-08-14,313.5199
2026-08-15,313.5199
2026-08-16,313.5199
2026-08-17,313.5199
2026-08-18,313.5199
2026-08-19,313.5199
2026-08-20,313.5199
2026-08-21,313.5199
2026-08-22,313.5199
2026-08-23,313.5199
2026-08-24,313.5199
2026-08-25,313.5199
2026-08-26,313.5199
2026-08-27,313.5199
2026-08-28,313.5199
2026-08-29,313.5199
2026-08-30,313.5199
2026-08-31,313.5199
2026-09-01,271.9336
2026-09-02,242.9298
2026-09-03,253.9654
2026-09-04,281.546
2026-09-05,281.546
2026-09-06,281.546
2026-09-07,281.546
2026-09-08,281.546
2026-09-09,281.546
2026-09-10,281.546
2026-09-11,281.546
2026-09-12,281.546
2026-09-13,281.546
2026-09-14,281.546
2026-09-15,281.546
2026-09-16,281.546
2026-09-17,281.546
2026-09-18,281.546
2026-09-19,281.546
2026-09-20,281.546
2026-09-21,281.546
2026-09-22,281.546
2026-09-23,281.546
2026-09-24,281.546
2026-09-25,281.546
2026-09-26,281.546
2026-09-27,281.546
2026-09-28,281.546
2026-09-29,281.546
2026-09-30,281.546
2026-10-01,281.546
2026-10-02,238.6078
2026-10-03,250.9936
2026-10-04,279.3611
2026-10-05,279.3611
2026-10-06,279.3611
2026-10-07,279.3611
2026-10-08,279.3611
2026-10-09,279.3611
2026-10-10,279.3611
2026-10-11,279.3611
2026-10-12,279.3611
2026-10-13,279.3611
2026-10-14,279.3611
2026-10-15,279.3611
2026-10-16,279.3611
2026-10-17,279.3611
2026-10-18,279.3611
2026-10-19,279.3611
2026-10-20,279.3611
2026-10-21,279.3611
2026-10-22,279.3611
2026-10-23,279.3611
2026-10-24,279.3611
2026-10-25,279.3611
2026-10-26,279.3611
2026-10-27,279.3611
2026-10-28,279.3611
2026-10-29,279.3611
2026-10-30,279.3611
2026-10-31,279.3611
2026-11-01,279.3611
2026-11-02,244.336
2026-11-03,250.9204
2026-11-04,250.9204
2026-11-05,318.2181
2026-11-06,318.2181
2026-11-07,318.2181
2026-11-08,318.2181
2026-11-09,318.2181
2026-11-10,318.2181
2026-11-11,318.2181
2026-11-12,318.2181
2026-11-13,318.2181
2026-11-14,318.2181
2026-11-15,318.2181
2026-11-16,318.2181
2026-11-17,318.2181
2026-11-18,318.2181
2026-11-19,318.2181
2026-11-20,318.2181
2026-11-21,318.2181
2026-11-22,318.2181
2026-11-23,318.2181
2026-11-24,318.2181
2026-11-25,318.2181
2026-11-26,318.2181
2026-11-27,318.2181
2026-11-28,318.2181
2026-11-29,318.2181
2026-11-30,318.2181
2026-12-01,269.9539
2026-12-02,251.6094
2026-12-03,250.8404
2026-12-04,250.8404
2026-12-05,321.3869
2022-01-02,97.0512
2022-01-03,88.0046
2022-01-04,93.2224
2022-01-05,93.2224
2022-01-06,103.6699
2022-01-07,101.9281
2022-01-08,114.79
2022-01-09,116.2295
2022-01-10,116.2295
2022-01-11,118.922
2022-01-12,135.5226
2022-01-13,135.5226
2022-01-14,135.5226
2022-01-15,135.5226
2022-01-16,135.5226
2022-01-17,135.5226
2022-01-18,135.5226
2022-01-19,135.5226
2022-01-20,135.5226
2022-01-21,135.5226
2022-01-22,135.5226
2022-01-23,135.5226
2022-01-24,135.5226
2022-01-25,135.5226
2022-01-26,135.5226
2022-01-27,135.5226
2022-01-28,135.5226
2022-01-29,135.5226
2022-01-30,135.5226
2022-01-31,135.5226
2022-02-01,135.5226
2022-02-02,97.216
2022-02-03,88.7725
2022-02-04,88.7725
2022-02-05,96.112
2022-02-06,103.5758
2022-02-07,103.5758
2022-02-08,113.5964
2022-02-09,119.8603
2022-02-10,119.8603
2022-02-11,120.1377
2022-02-12,135.3172
2022-02-13,135.3172
2022-02-14,135.3172
2022-02-15,135.3172
2022-02-16,135.3172
2022-02-17,135.3172
2022-02-18,135.3172
2022-02-19,135.3172
2022-02-20,135.3172
2022-02-21,135.3172
2022-02-22,135.3172
2022-02-23,135.3172
2022-02-24,135.3172
2022-02-25,135.3172
2022-02-26,135.3172
2022-02-27,135.3172
2022-02-28,135.3172
2022-03-01,96.4565
2022-03-02,95.6892
2022-03-03,88.1041
2022-03-04,88.1041
2022-03-05,97.23
2022-03-06,101.5667
2022-03-07,101.5667
2022-03-08,117.4258
2022-03-09,117.4258
2022-03-10,112.303
2022-03-11,119.9738
2022-03-12,119.9738
2022-03-13,119.9738
2022-03-14,119.9738
2022-03-15,119.9738
2022-03-16,119.9738
2022-03-17,119.9738
2022-03-18,119.9738
2022-03-19,119.9738
2022-03-20,119.9738
2022-03-21,119.9738
2022-03-22,119.9738
2022-03-23,119.9738
2022-03-24,119.9738
2022-03-25,119.9738
2022-03-26,119.9738
2022-03-27,119.9738
2022-03-28,119.9738
2022-03-29,119.9738
2022-03-30,119.9738
2022-03-31,119.9738
2022-04-01,94.6512
2022-04-02,94.6974
2022-04-03,88.8942
2022-04-04,94.0051
2022-04-05,96.0778
2022-04-06,96.0778
2022-04-07,105.4886
2022-04-08,117.5296
2022-04-09,117.5296
2022-04-10,112.8599
2022-04-11,120.7208
2022-04-12,120.7208
2022-04-13,120.7208
2022-04-14,120.7208
2022-04-15,120.7208
2022-04-16,120.7208
2022-04-17,120.7208
2022-04-18,120.7208
2022-04-19,120.7208
2022-04-20,120.7208
2022-04-21,120.7208
2022-04-22,120.7208
2022-04-23,120.7208
2022-04-24,120.7208
2022-04-25,120.7208
2022-04-26,120.7208
2022-04-27,120.7208
2022-04-28,120.7208
2022-04-29,120.7208
2022-04-30,120.7208
2022-05-01,94.5436
2022-05-02,94.5436
2022-05-03,94.5436
2022-05-04,92.9157
2022-05-05,96.0875
2022-05-06,96.0875
2022-05-07,107.8178
2022-05-08,119.0902
2022-05-09,118.1874
2022-05-10,113.3376
2022-05-11,113.3376
2022-05-12,136.5778
2022-05-13,136.5778
2022-05-14,136.5778
2022-05-15,136.5778
2022-05-16,136.5778
2022-05-17,136.5778
2022-05-18,136.5778
2022-05-19,136.5778
2022-05-20,136.5778
2022-05-21,136.5778
2022-05-22,136.5778
2022-05-23,136.5778
2022-05-24,136.5778
2022-05-25,136.5778
2022-05-26,136.5778
2022-05-27,136.5778
2022-05-28,136.5778
2022-05-29,136.5778
2022-05-30,136.5778
2022-05-31,136.5778
2022-06-01,93.7944
2022-06-02,93.7944
2022-06-03,93.7944
2022-06-04,93.6205
2022-06-05,95.9289
2022-06-06,102.0288
2022-06-07,111.2254
2022-06-08,111.2254
2022-06-09,116.7466
2022-06-10,114.8438
2022-06-11,114.8438
2022-06-12,138.5163
2022-06-13,138.5163
2022-06-14,138.5163
2022-06-15,138.5163
2022-06-16,138.5163
2022-06-17,138.5163
2022-06-18,138.5163
2022-06-19,138.5163
2022-06-20,138.5163
2022-06-21,138.5163
2022-06-22,138.5163
2022-06-23,138.5163
2022-06-24,138.5163
2022-06-25,138.5163
2022-06-26,138.5163
2022-06-27,138.5163
2022-06-28,138.5163
2022-06-29,138.5163
2022-06-30,138.5163
2022-07-01,89.6438
2022-07-02,92.8819
2022-07-03,91.7251
2022-07-04,95.6096
2022-07-05,95.6096
2022-07-06,100.9081
2022-07-07,109.1991
2022-07-08,109.1991
2022-07-09,118.263
2022-07-10,114.1663
2022-07-11,122.8011
2022-07-12,141.3227
2022-07-13,141.3227
2022-07-14,141.3227
2022-07-15,141.3227
2022-07-16,141.3227
2022-07-17,141.3227
2022-07-18,141.3227
2022-07-19,141.3227
2022-07-20,141.3227
2022-07-21,141.3227
2022-07-22,141.3227
2022-07-23,141.3227
2022-07-24,141.3227
2022-07-25,141.3227
2022-07-26,141.3227
2022-07-27,141.3227
2022-07-28,141.3227
2022-07-29,141.3227
2022-07-30,141.3227
2022-07-31,141.3227
2022-08-01,141.3227
2022-08-02,94.4057
2022-08-03,92.9919
2022-08-04,92.4099
2022-08-05,92.4099
2022-08-06,97.5724
2022-08-07,109.4172
2022-08-08,117.7188
2022-08-09,115.525
2022-08-10,115.525
2022-08-11,124.6084
2022-08-12,143.8212
2022-08-13,143.8212
2022-08-14,143.8212
2022-08-15,143.8212
2022-08-16,143.8212
2022-08-17,143.8212
2022-08-18,143.8212
2022-08-19,143.8212
2022-08-20,143.8212
2022-08-21,143.8212
2022-08-22,143.8212
2022-08-23,143.8212
2022-08-24,143.8212
2022-08-25,143.8212
2022-08-26,143.8212
2022-08-27,143.8212
2022-08-28,143.8212
2022-08-29,143.8212
2022-08-30,143.8212
2022-08-31,143.8212
2022-09-01,143.8212
2022-09-02,91.4062
2022-09-03,93.0026
2022-09-04,93.0026
2022-09-05,96.5142
2022-09-06,99.5123
2022-09-07,99.5123
2022-09-08,116.3834
2022-09-09,114.4794
2022-09-10,114.4794
2022-09-11,122.4923
2022-09-12,145.9376
2022-09-13,145.9376
2022-09-14,145.9376
2022-09-15,145.9376
2022-09-16,145.9376
2022-09-17,145.9376
2022-09-18,145.9376
2022-09-19,145.9376
2022-09-20,145.9376
2022-09-21,145.9376
2022-09-22,145.9376
2022-09-23,145.9376
2022-09-24,145.9376
2022-09-25,145.9376
2022-09-26,145.9376
2022-09-27,145.9376
2022-09-28,145.9376
2022-09-29,145.9376
2022-09-30,145.9376
2022-10-01,92.6703
2022-10-02,93.1633
2022-10-03,92.8158
2022-10-04,92.8158
2022-10-05,98.8313
2022-10-06,101.1138
2022-10-07,101.1138
2022-10-08,118.4869
2022-10-09,118.4869
2022-10-10,115.0027
2022-10-11,124.1931
2022-10-12,124.1931
2022-10-13,124.1931
2022-10-14,124.1931
2022-10-15,124.1931
2022-10-16,124.1931
2022-10-17,124.1931
2022-10-18,124.1931
2022-10-19,124.1931
2022-10-20,124.1931
2022-10-21,124.1931
2022-10-22,124.1931
2022-10-23,124.1931
2022-10-24,124.1931
2022-10-25,124.1931
2022-10-26,124.1931
2022-10-27,124.1931
2022-10-28,124.1931
2022-10-29,124.1931
2022-10-30,124.1931
2022-10-31,124.1931
2022-11-01,94.3553
2022-11-02,95.3028
2022-11-03,92.3765
2022-11-04,93.2258
2022-11-05,100.2971
2022-11-06,100.2971
2022-11-07,107.3045
2022-11-08,116.0965
2022-11-09,116.0965
2022-11-10,116.1059
2022-11-11,124.175
2022-11-12,124.175
2022-11-13,124.175
2022-11-14,124.175
2022-11-15,124.175
2022-11-16,124.175
2022-11-17,124.175
2022-11-18,124.175
2022-11-19,124.175
2022-11-20,124.175
2022-11-21,124.175
2022-11-22,124.175
2022-11-23,124.175
2022-11-24,124.175
2022-11-25,124.175
2022-11-26,124.175
2022-11-27,124.175
2022-11-28,124.175
2022-11-29,124.175
2022-11-30,124.175
2022-12-01,93.8798
2022-12-02,93.8798
2022-12-03,93.8798
2022-12-04,89.7145
2022-12-05,98.6959
2022-12-06,98.6959
2022-12-07,106.2279
2022-12-08,115.4406
2022-12-09,115.6607
2022-12-10,117.0241
2022-12-11,117.0241
2022-12-12,145.3421
2022-12-13,145.3421
2022-12-14,145.3421
2022-12-15,145.3421
2022-12-16,145.3421
2022-12-17,145.3421
2022-12-18,145.3421
2022-12-19,145.3421
2022-12-20,145.3421
2022-12-21,145.3421
2022-12-22,145.3421
2022-12-23,145.3421
2022-12-24,145.3421
2022-12-25,145.3421
2022-12-26,145.3421
2022-12-27,145.3421
2022-12-28,145.3421
2022-12-29,145.3421
2022-12-30,145.3421
2022-12-31,145.3421
2023-01-01,145.3421
2023-01-02,148.9497
2023-01-03,143.5626
2023-01-04,143.5626
2023-01-05,128.8434
2023-01-06,108.5639
2023-01-07,108.5639
2023-01-08,103.5165
2023-01-09,98.5066
2023-01-10,98.5066
2023-01-11,105.604
2023-01-12,108.698
2023-01-13,108.698
2023-01-14,108.698
2023-01-15,108.698
2023-01-16,108.698
2023-01-17,108.698
2023-01-18,108.698
2023-01-19,108.698
2023-01-20,108.698
2023-01-21,108.698
2023-01-22,108.698
2023-01-23,108.698
2023-01-24,108.698
2023-01-25,108.698
2023-01-26,108.698
2023-01-27,108.698
2023-01-28,108.698
2023-01-29,108.698
2023-01-30,108.698
2023-01-31,108.698
2023-02-01,150.2051
2023-02-02,149.4208
2023-02-03,142.6773
2023-02-04,142.6773
2023-02-05,128.6226
2023-02-06,106.6513
2023-02-07,106.6513
2023-02-08,103.5954
2023-02-09,103.5954
2023-02-10,104.5108
2023-02-11,103.7513
2023-02-12,103.7513
2023-02-13,103.7513
2023-02-14,103.7513
2023-02-15,103.7513
2023-02-16,103.7513
2023-02-17,103.7513
2023-02-18,103.7513
2023-02-19,103.7513
2023-02-20,103.7513
2023-02-21,103.7513
2023-02-22,103.7513
2023-02-23,103.7513
2023-02-24,103.7513
2023-02-25,103.7513
2023-02-26,103.7513
2023-02-27,103.7513
2023-02-28,103.7513
2023-03-01,147.2531
2023-03-02,151.4311
2023-03-03,141.2535
2023-03-04,141.8406
2023-03-05,129.1657
2023-03-06,129.1657
2023-03-07,106.4605
2023-03-08,103.3344
2023-03-09,103.3344
2023-03-10,106.8084
2023-03-11,104.124
2023-03-12,104.124
2023-03-13,104.124
2023-03-14,104.124
2023-03-15,104.124
2023-03-16,104.124
2023-03-17,104.124
2023-03-18,104.124
2023-03-19,104.124
2023-03-20,104.124
2023-03-21,104.124
2023-03-22,104.124
2023-03-23,104.124
2023-03-24,104.124
2023-03-25,104.124
2023-03-26,104.124
2023-03-27,104.124
2023-03-28,104.124
2023-03-29,104.124
2023-03-30,104.124
2023-03-31,104.124
2023-04-01,148.0354
2023-04-02,148.0354
2023-04-03,148.0354
2023-04-04,137.929
2023-04-05,127.2718
2023-04-06,127.2718
2023-04-07,105.369
2023-04-08,102.8207
2023-04-09,99.4288
2023-04-10,104.5593
2023-04-11,104.5593
2023-04-12,109.6794
2023-04-13,109.6794
2023-04-14,109.6794
2023-04-15,109.6794
2023-04-16,109.6794
2023-04-17,109.6794
2023-04-18,109.6794
2023-04-19,109.6794
2023-04-20,109.6794
2023-04-21,109.6794
2023-04-22,109.6794
2023-04-23,109.6794
2023-04-24,109.6794
2023-04-25,109.6794
2023-04-26,109.6794
2023-04-27,109.6794
2023-04-28,109.6794
2023-04-29,109.6794
2023-04-30,109.6794
2023-05-01,143.2711
2023-05-02,143.2711
2023-05-03,143.2711
2023-05-04,135.4044
2023-05-05,125.3612
2023-05-06,106.0743
2023-05-07,107.0994
2023-05-08,107.0994
2023-05-09,96.1327
2023-05-10,105.6207
2023-05-11,105.6207
2023-05-12,108.3423
2023-05-13,108.3423
2023-05-14,108.3423
2023-05-15,108.3423
2023-05-16,108.3423
2023-05-17,108.3423
2023-05-18,108.3423
2023-05-19,108.3423
2023-05-20,108.3423
2023-05-21,108.3423
2023-05-22,108.3423
2023-05-23,108.3423
2023-05-24,108.3423
2023-05-25,108.3423
2023-05-26,108.3423
2023-05-27,108.3423
2023-05-28,108.3423
2023-05-29,108.3423
2023-05-30,108.3423
2023-05-31,108.3423
2023-06-01,145.7014
2023-06-02,151.2723
2023-06-03,137.0604
2023-06-04,131.1644
2023-06-05,131.1644
2023-06-06,106.6182
2023-06-07,104.9021
2023-06-08,104.9021
2023-06-09,95.9713
2023-06-10,104.4935
2023-06-11,105.3229
2023-06-12,112.2317
2023-06-13,112.2317
2023-06-14,112.2317
2023-06-15,112.2317
2023-06-16,112.2317
2023-06-17,112.2317
2023-06-18,112.2317
2023-06-19,112.2317
2023-06-20,112.2317
2023-06-21,112.2317
2023-06-22,112.2317
2023-06-23,112.2317
2023-06-24,112.2317
2023-06-25,112.2317
2023-06-26,112.2317
2023-06-27,112.2317
2023-06-28,112.2317
2023-06-29,112.2317
2023-06-30,112.2317
2023-07-01,112.2317
2023-07-02,150.3166
2023-07-03,137.4038
2023-07-04,131.1012
2023-07-05,131.1012
2023-07-06,106.6359
2023-07-07,107.6879
2023-07-08,101.7367
2023-07-09,96.2718
