date,nav,scheme_code,scheme_name,fund_house,scheme_category
2019-01-17,12.391,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-01-18,12.36,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-01-21,12.367,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-01-22,12.329,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-01-23,12.257,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-01-24,12.264,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-01-25,12.218,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-01-28,12.117,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-01-29,12.123,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-01-30,12.17,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-01-31,12.284,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-02-01,12.279,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-02-04,12.248,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-02-05,12.228,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-02-06,12.273,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-02-07,12.296,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-02-08,12.2,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-02-11,12.168,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-02-12,12.112,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-02-13,12.078,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-02-14,12.062,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-02-15,12.041,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-02-18,11.984,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-02-19,11.979,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-02-20,12.071,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-02-21,12.115,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-02-22,12.126,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-02-25,12.196,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-02-26,12.145,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-02-27,12.133,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-02-28,12.166,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-03-01,12.267,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-03-05,12.419,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-03-06,12.475,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-03-07,12.499,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-03-08,12.488,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-03-11,12.615,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-03-12,12.746,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-03-13,12.786,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-03-14,12.79,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-03-15,12.854,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-03-18,12.866,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-03-19,12.923,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-03-20,12.929,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-03-22,12.879,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-03-25,12.807,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-03-26,12.53,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-03-27,12.55,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-03-28,12.658,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-03-29,12.731,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-04-01,12.751,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-04-02,12.798,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-04-03,12.714,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-04-04,12.679,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-04-05,12.721,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-04-08,12.672,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-04-09,12.703,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-04-10,12.644,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-04-11,12.622,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-04-12,12.644,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-04-15,12.659,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-04-16,12.726,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-04-18,12.659,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-04-22,12.534,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-04-23,12.508,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-04-24,12.588,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-04-25,12.538,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-04-26,12.64,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-04-30,12.593,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-05-02,12.563,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-05-03,12.564,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-05-06,12.493,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-05-07,12.432,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-05-08,12.341,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-05-09,12.306,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-05-10,12.303,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-05-13,12.182,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-05-14,12.235,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-05-15,12.189,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-05-16,12.251,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-05-17,12.317,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-05-20,12.644,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-05-21,12.57,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-05-22,12.609,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-05-23,12.578,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-05-24,12.797,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-05-27,12.931,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-05-28,12.937,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-05-29,12.857,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-05-30,12.915,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-05-31,12.905,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-06-03,12.971,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-06-04,12.947,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-06-06,12.773,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-06-07,12.813,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-06-10,12.832,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-06-11,12.894,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-06-12,12.848,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-06-13,12.856,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-06-14,12.803,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-06-17,12.695,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-06-18,12.73,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-06-19,12.705,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-06-20,12.814,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-06-21,12.768,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-06-24,12.769,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-06-25,12.845,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-06-26,12.539,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-06-27,12.534,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-06-28,12.494,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-07-01,12.548,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-07-02,12.565,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-07-03,12.576,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-07-04,12.615,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-07-05,12.526,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-07-08,12.35,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-07-09,12.353,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-07-10,12.312,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-07-11,12.367,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-07-12,12.359,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-07-15,12.35,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-07-16,12.411,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-07-17,12.421,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-07-18,12.353,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-07-19,12.223,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-07-22,12.157,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-07-23,12.135,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-07-24,12.083,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-07-25,12.076,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-07-26,12.071,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-07-29,12.007,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-07-30,11.939,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-07-31,11.992,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-08-01,11.87,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-08-02,11.859,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-08-05,11.747,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-08-06,11.849,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-08-07,11.777,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-08-08,11.898,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-08-09,11.938,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-08-13,11.765,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-08-14,11.859,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-08-16,11.858,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-08-19,11.881,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-08-20,11.822,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-08-21,11.714,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-08-22,11.572,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-08-23,11.631,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-08-26,11.815,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-08-27,11.873,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-08-28,11.849,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-08-29,11.778,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-08-30,11.828,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-09-03,11.683,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-09-04,11.742,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-09-05,11.761,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-09-06,11.82,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-09-09,11.867,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-09-11,11.901,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-09-12,11.893,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-09-13,11.955,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-09-16,11.897,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-09-17,11.743,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-09-18,11.773,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-09-19,11.676,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-09-20,12.09,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-09-23,12.358,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-09-24,12.334,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-09-25,12.208,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-09-26,11.93,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-09-27,11.89,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-09-30,11.853,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-10-01,11.748,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2019-10-03,11.713,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
